Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2021-02-01 20:19;Push;Triceps Pushdown (Cable - Straight Bar);2;18.1;kg;12;;;;0;;
2021-02-01 20:19;Push;Triceps Pushdown (Cable - Straight Bar);3;18.1;kg;10;;;;0;;
2021-02-05 10:27;Push;Triceps Pushdown (Cable - Straight Bar);1;18.1;kg;15;;;;0;;
2021-02-05 10:27;Push;Triceps Pushdown (Cable - Straight Bar);2;18.1;kg;14;;;;0;;
2021-02-05 10:27;Push;Triceps Pushdown (Cable - Straight Bar);3;18.1;kg;12;;;;0;;
2021-02-09 20:48;Push;Triceps Pushdown (Cable - Straight Bar);1;21.5;kg;10;;;;0;;
2021-02-09 20:48;Push;Triceps Pushdown (Cable - Straight Bar);2;21.5;kg;5;;;;0;;
2021-02-09 20:48;Push;Triceps Pushdown (Cable - Straight Bar);3;18.1;kg;12;;;;0;;
2021-02-12 20:54;Push;Triceps Pushdown (Cable - Straight Bar);1;21.5;kg;10;;;;0;;
2021-02-12 20:54;Push;Triceps Pushdown (Cable - Straight Bar);2;21.5;kg;11;;;;0;;
2021-02-12 20:54;Push;Triceps Pushdown (Cable - Straight Bar);3;21.5;kg;8;;;;0;;
2021-02-15 20:42;Push;Triceps Pushdown (Cable - Straight Bar);1;21.5;kg;9;;;;0;;
2021-02-15 20:42;Push;Triceps Pushdown (Cable - Straight Bar);2;21.5;kg;11;;;;0;;
2021-02-15 20:42;Push;Triceps Pushdown (Cable - Straight Bar);3;21.5;kg;10;;;;0;;
2021-02-19 20:33;Push;Triceps Pushdown (Cable - Straight Bar);1;14.7;kg;14;;;;0;;
2021-02-19 20:33;Push;Triceps Pushdown (Cable - Straight Bar);2;21.5;kg;11;;;;0;;
2021-02-19 20:33;Push;Triceps Pushdown (Cable - Straight Bar);3;21.5;kg;11;;;;0;;
2021-02-19 20:33;Push;Triceps Pushdown (Cable - Straight Bar);4;21.5;kg;11;;;;0;;
2021-02-22 21:01;Push;Triceps Pushdown (Cable - Straight Bar);1;14.7;kg;10;;;;0;;
2021-02-22 21:01;Push;Triceps Pushdown (Cable - Straight Bar);2;24.9;kg;10;;;;0;;
2021-02-22 21:01;Push;Triceps Pushdown (Cable - Straight Bar);3;24.9;kg;8;;;;0;;
2021-02-22 21:01;Push;Triceps Pushdown (Cable - Straight Bar);4;24.9;kg;8;;;;0;;
2021-02-26 14:14;Push;Triceps Pushdown (Cable - Straight Bar);1;24.9;kg;9;;;;0;;
2021-02-26 14:14;Push;Triceps Pushdown (Cable - Straight Bar);2;24.9;kg;6;;;;0;;
2021-02-26 14:14;Push;Triceps Pushdown (Cable - Straight Bar);3;21.5;kg;8;;;;0;;
2021-03-01 20:52;Push;Triceps Pushdown (Cable - Straight Bar);1;18.1;kg;12;;;;0;;
2021-03-01 20:52;Push;Triceps Pushdown (Cable - Straight Bar);2;24.9;kg;9;;;;0;;
2021-03-01 20:52;Push;Triceps Pushdown (Cable - Straight Bar);3;24.9;kg;8;;;;0;;
2021-03-01 20:52;Push;Triceps Pushdown (Cable - Straight Bar);4;24.9;kg;8;;;;0;;
2021-03-05 20:38;Push;Triceps Pushdown (Cable - Straight Bar);1;24.9;kg;8;;;;0;;
2021-03-05 20:38;Push;Triceps Pushdown (Cable - Straight Bar);2;21.5;kg;8;;;;0;;
2021-03-05 20:38;Push;Triceps Pushdown (Cable - Straight Bar);3;21.5;kg;8;;;;0;;
2021-03-09 20:36;Push;Triceps Pushdown (Cable - Straight Bar);1;22.7;kg;12;;;;0;;
2021-03-09 20:36;Push;Triceps Pushdown (Cable - Straight Bar);2;25;kg;10;;;;0;;
2021-03-09 20:36;Push;Triceps Pushdown (Cable - Straight Bar);3;25;kg;10;;;;0;;
2021-03-13 19:56;Push;Triceps Pushdown (Cable - Straight Bar);1;24.9;kg;8;;;;0;;
2021-03-13 19:56;Push;Triceps Pushdown (Cable - Straight Bar);2;21.5;kg;10;;;;0;;
2021-03-13 19:56;Push;Triceps Pushdown (Cable - Straight Bar);3;21.5;kg;8;;;;0;;
2021-03-17 20:18;Push;Triceps Pushdown (Cable - Straight Bar);1;24.9;kg;13;;;;0;;
2021-03-17 20:18;Push;Triceps Pushdown (Cable - Straight Bar);2;28.3;kg;6;;;;0;;
2021-03-17 20:18;Push;Triceps Pushdown (Cable - Straight Bar);3;24.9;kg;9;;;;0;;
2021-03-21 20:32;Push;Triceps Pushdown (Cable - Straight Bar);1;28.3;kg;10;;;;0;;
2021-03-21 20:32;Push;Triceps Pushdown (Cable - Straight Bar);2;28.3;kg;8;;;;0;;
2021-03-21 20:32;Push;Triceps Pushdown (Cable - Straight Bar);3;24.9;kg;10;;;;0;;
2021-03-25 20:49;Push;Triceps Pushdown (Cable - Straight Bar);1;21.5;kg;10;;;;0;;
2021-03-25 20:49;Push;Triceps Pushdown (Cable - Straight Bar);2;21.5;kg;8;;;;0;;
2021-03-25 20:49;Push;Triceps Pushdown (Cable - Straight Bar);3;21.5;kg;6;;;;0;;
2021-03-29 20:20;Push;Triceps Pushdown (Cable - Straight Bar);1;28.3;kg;9;;;;0;;
2021-03-29 20:20;Push;Triceps Pushdown (Cable - Straight Bar);2;24.9;kg;8;;;;0;;
2021-03-29 20:20;Push;Triceps Pushdown (Cable - Straight Bar);3;24.9;kg;8;;;;0;;
2021-04-02 15:40;Push;Triceps Pushdown (Cable - Straight Bar);1;28.3;kg;10;;;;0;;
2021-04-02 15:40;Push;Triceps Pushdown (Cable - Straight Bar);2;24.9;kg;9;;;;0;;
2021-04-02 15:40;Push;Triceps Pushdown (Cable - Straight Bar);3;24.9;kg;9;;;;0;;
2021-04-05 19:19;Push;Triceps Pushdown (Cable - Straight Bar);1;28.3;kg;8;;;;0;;
2021-04-05 19:19;Push;Triceps Pushdown (Cable - Straight Bar);2;24.9;kg;9;;;;0;;
2021-04-05 19:19;Push;Triceps Pushdown (Cable - Straight Bar);3;24.9;kg;9;;;;0;;
